"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"396","WBGene00009489","F36G9.13","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F36G9.13 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including clk-1, eat-2, and npr-1 based on RNA-seq, tiling array, and microarray studies\; is affected by nine chemicals including hydrogen sulfide, methylmercuric chloride, and Tunicamycin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Domain of unknown function WSN."
"397","WBGene00009492","F36H1.3","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","F36H1.3 is an ortholog of human PTPN9 (protein tyrosine phosphatase, non-receptor type 9)\; is predicted to have protein tyrosine phosphatase activity."
"398","WBGene00009501","F37A8.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F37A8.1 is enriched in the germ line, the male, and the muscle cell based on RNA-seq studies\; is affected by several genes including daf-12, dpy-10, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including Ethanol, methylmercuric chloride, and manganese chloride based on RNA-seq and microarray studies."
"399","WBGene00009513","F37H8.4","Transmembrane transport","Transmembrane transport: ion","Transmembrane transport: ion","sfxn-1.2 is an ortholog of human SFXN1 (sideroflexin 1) and SFXN3 (sideroflexin 3)\; is predicted to have ion transmembrane transporter activity."
"400","WBGene00009548","F38H4.4","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","F38H4.4 is predicted to have protein tyrosine phosphatase activity."
"401","WBGene00009549","F38H4.5","Unassigned","Unassigned","Unassigned","F38H4.5 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on tiling array, microarray, and RNA-seq studies\; is affected by six chemicals including methylmercuric chloride, Rotenone, and Sodium Chloride based on microarray and RNA-seq studies."
"402","WBGene00009550","F38H4.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F38H4.6 is enriched in the AFD and the male based on RNA-seq studies\; is affected by several genes including eat-2, sir-2.1, and npr-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercuric chloride, Tunicamycin, and manganese chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"403","WBGene00009581","F40F9.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F40F9.3 is enriched in the germ line and the muscle cell based on RNA-seq and microarray studies\; is affected by several genes including daf-2, age-1, and dpy-10 based on microarray, RNA-seq, and tiling array studies\; is affected by sixteen chemicals including Ethanol, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: PDZ superfamily."
"404","WBGene00009590","F40F12.1","Pseudogene","Pseudogene","Pseudogene","ttr-4 is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray and RNA-seq studies\; is affected by six chemicals including Cry5B, Chlorpyrifos, and Diazinon based on microarray studies."
"405","WBGene00009592","F40F12.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F40F12.3 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including nicotinic acid, manganese chloride, and D-glucose based on RNA-seq and microarray studies."
"406","WBGene00009605","F40G12.10","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","F40G12.10 is predicted to have protein tyrosine phosphatase activity."
"407","WBGene00009609","F41D3.4","Metabolism","Metabolism: lipid","Metabolism: lipid: o-acyl transferase","oac-27 is predicted to have transferase activity, transferring acyl groups other than amino-acyl groups."
"408","WBGene00009641","F42G4.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F42G4.2 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and clk-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including nicotinic acid, manganese chloride, and D-glucose based on RNA-seq and microarray studies."
"409","WBGene00009643","F42G4.6","Unassigned","Unassigned","Unassigned","F42G4.6 is enriched in the germ line, the intestine, and the male based on proteomic and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by six chemicals including Mianserin, D-glucose, and Chlorpyrifos based on RNA-seq and microarray studies."
"410","WBGene00009670","F43G9.8","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F43G9.8 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including daf-12, eat-2, and pgl-1 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, D-glucose, and paraquat based on microarray and RNA-seq studies."
"411","WBGene00009680","F44D12.3","Unassigned","Unassigned","Unassigned","msd-1 localizes to the cell body and pseudopodium."
"412","WBGene00009681","F44D12.4","Signaling","Signaling: unassigned","Signaling: unassigned","gipc-2 is an ortholog of human GIPC1 (GIPC PDZ domain containing 1), GIPC2 (GIPC PDZ domain containing 2), and GIPC3\; is expressed in the intestine and the nervous system\; human orthologs of this gene are implicated in autosomal recessive nonsyndromic deafness 15\; human GIPC1 exhibits signaling receptor binding activity."
"413","WBGene00009682","F44D12.5","Unassigned","Unassigned","Unassigned","msd-2 localizes to the cell body and pseudopodium."
"414","WBGene00009683","F44D12.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F44D12.6 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including hsf-1, eat-2, and sir-2.1 based on microarray, RNA-seq, and tiling array studies\; is affected by nine chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies."
"415","WBGene00009684","F44D12.7","Unassigned","Unassigned","Unassigned","msd-3 localizes to the cell body and pseudopodium."
"416","WBGene00009685","F44D12.8","Unassigned","Unassigned","Unassigned","F44D12.8 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and let-60 based on microarray, RNA-seq, and tiling array studies\; is affected by nine chemicals including methylmercury hydroxide, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies."
"417","WBGene00009693","F44F1.1","Pseudogene","Pseudogene","Pseudogene","F44F1.1 is enriched in the male based on RNA-seq studies\; is affected by several genes including lin-4, lin-14, and eat-2 based on RNA-seq and microarray studies\; is affected by methylmercuric chloride and paraquat based on microarray studies."
"418","WBGene00009695","F44F1.3","Proteolysis general","Proteolysis general: cysteine","Proteolysis general: cysteine: calpain","clp-8 is an ortholog of human CAPN12, CAPN11, and CAPN1\; is predicted to have calcium-dependent cysteine-type endopeptidase activity."
"419","WBGene00009702","F44F4.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F44F4.3 is enriched in the nervous system, the reproductive system, the seam cell, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-12, and lin-4 based on microarray and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, indole, and Sodium Chloride based on microarray and RNA-seq studies."
"420","WBGene00009704","F44F4.9","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F44F4.9 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including sir-2.1, isp-1, and csr-1 based on microarray and RNA-seq studies\; is affected by paraquat, adsorbable organic bromine compound, and Sirolimus based on microarray studies."
"421","WBGene00009705","F44F4.10","Unassigned","Unassigned","Unassigned","F44F4.10 is enriched in the germ line and the male based on proteomic and RNA-seq studies\; is affected by several genes including daf-2, sir-2.1, and npr-1 based on microarray and RNA-seq studies\; is affected by ten chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies."
"422","WBGene00009714","F44G4.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F44G4.5 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including age-1, dpy-10, and hsf-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies."
"423","WBGene00009749","F46A8.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F46A8.6 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including eat-2, sir-2.1, and npr-1 based on RNA-seq and microarray studies\; is affected by seven chemicals including methylmercuric chloride, Tunicamycin, and multi-walled carbon nanotube based on microarray and RNA-seq studies."
"424","WBGene00009752","F46A8.9","Pseudogene","Pseudogene","Pseudogene","F46A8.9 is affected by several genes including dpy-10, npr-1, and isp-1 based on RNA-seq and microarray studies\; is affected by six chemicals including methylmercuric chloride, Cisplatin, and paraquat based on microarray and RNA-seq studies."
"425","WBGene00009753","F46A8.10","Metabolism","Metabolism: lipid","Metabolism: lipid: phospholipid","scrm-6 is an ortholog of human PLSCR5 (phospholipid scramblase 5), PLSCR4 (phospholipid scramblase 4), and PLSCR1 (phospholipid scramblase 1)\; human PLSCR1 exhibits several functions, including SH3 domain binding activity, calcium ion binding activity, and signaling receptor binding activity."
"426","WBGene00009754","F46A9.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F46A9.1 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray and RNA-seq studies\; is affected by thirteen chemicals including nicotinic acid, Rotenone, and manganese chloride based on RNA-seq and microarray studies."
"427","WBGene00009755","F46A9.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F46A9.2 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, manganese chloride, and multi-walled carbon nanotube based on microarray and RNA-seq studies."
"428","WBGene00009759","F46B3.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ttr-12 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-12, and dpy-10 based on microarray and RNA-seq studies\; is affected by eight chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Transthyretin-like."
"429","WBGene00009782","F46C5.7","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F46C5.7 is enriched in the AVE, the RID, the male, the seam cell, and the ventral nerve cord based on tiling array and RNA-seq studies\; is affected by several genes including sir-2.1, pgl-1, and isp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by paraquat based on microarray studies."
"430","WBGene00009824","F47G4.3","Metabolism","Metabolism: lipid","Metabolism: lipid: phospholipid","gpdh-1 is an ortholog of human GPD1 and GPD1L\; is predicted to have glycerol-3-phosphate dehydrogenase (quinone) activity\; is expressed in the hypodermis and the intestine\; human orthologs of this gene are implicated in Brugada syndrome 2."
"431","WBGene00009884","F49C12.15","Unassigned","Unassigned","Unassigned","F49C12.15 is enriched in the germ line, the intestine, and the male based on proteomic and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, RNA-seq, and proteomic studies\; is affected by fifteen chemicals including Ethanol, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies."
"432","WBGene00009893","F49E11.7","Signaling","Signaling: phosphatase","Signaling: phosphatase: unassigned","F49E11.7 is an ortholog of human PPP3CA (protein phosphatase 3 catalytic subunit alpha), PPP3CB (protein phosphatase 3 catalytic subunit beta), and PPP3CC (protein phosphatase 3 catalytic subunit gamma)\; is predicted to have phosphoprotein phosphatase activity."
"433","WBGene00009898","F49E12.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","dod-23 is enriched in the germ line, the intestine, and the pharyngeal muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, tiling array, and proteomic studies\; is affected by fourteen chemicals including aldicarb, Ethanol, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"434","WBGene00009901","F49E12.8","Unassigned","Unassigned","Unassigned","F49E12.8 is enriched in the nervous system based on tiling array and microarray studies\; is affected by several genes including dpy-7, pgl-1, and bar-1 based on microarray and RNA-seq studies\; is affected by multi-walled carbon nanotube and Zidovudine based on RNA-seq studies\; is predicted to encode a protein with the following domain: Cilia\/flagella-associated protein 20\/WDR90\/C3orf67."
"435","WBGene00009938","F52F12.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F52F12.5 is enriched in the hypodermis and the male based on RNA-seq studies\; is affected by several genes including daf-2, age-1, and hsf-1 based on microarray, RNA-seq, and tiling array studies\; is affected by thirteen chemicals including Ethanol, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies."
"436","WBGene00009941","F52F12.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F52F12.8 is enriched in the amphid sheath cell and the germ line based on RNA-seq studies\; is affected by several genes including age-1, hsf-1, and eat-2 based on microarray, RNA-seq, and tiling array studies\; is affected by four chemicals including hydrogen sulfide, methylmercuric chloride, and manganese chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"437","WBGene00009948","F52H3.6","Signaling","Signaling: phosphatase","Signaling: phosphatase: unassigned","F52H3.6 is an ortholog of human PPP1CB (protein phosphatase 1 catalytic subunit beta)\; is predicted to have phosphoprotein phosphatase activity."
"438","WBGene00009956","F53B2.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F53B2.5 is an ortholog of human KPNA3 (karyopherin subunit alpha 3) and KPNA4 (karyopherin subunit alpha 4)\; is predicted to encode a protein with the following domains: Armadillo, Armadillo-like helical, and Armadillo-type fold."
"439","WBGene00009959","F53B6.4","Unassigned","Unassigned","Unassigned: membrane spanning domain","F53B6.4 is enriched in the germ line and the male based on proteomic and RNA-seq studies\; is affected by several genes including daf-2, age-1, and let-7 based on microarray, RNA-seq, and proteomic studies\; is affected by seventeen chemicals including Ethanol, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"440","WBGene00009962","F53B6.7","Signaling","Signaling: phosphatase","Signaling: phosphatase: unassigned","F53B6.7 is an ortholog of human UBASH3A and UBASH3B (ubiquitin associated and SH3 domain containing B)\; human UBASH3B exhibits identical protein binding activity."
"441","WBGene00010000","F53F8.3","Unassigned","Unassigned","Unassigned","F53F8.3 is enriched in the BAG, the germ line, the hypodermis, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including Zidovudine, Testosterone, and Quercetin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Zinc finger, RING-type and Zinc finger, RING\/FYVE\/PHD-type."
"442","WBGene00010007","F53H4.2","Unassigned","Unassigned","Unassigned","F53H4.2 is enriched in GABAergic neurons and the amphid sheath cell based on RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and clk-1 based on RNA-seq and microarray studies\; is affected by nine chemicals including aldicarb, Ethanol, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"443","WBGene00010014","F54B3.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F54B3.2 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-2, clk-1, and eat-2 based on tiling array, microarray, and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, Mianserin, and D-glucose based on microarray and RNA-seq studies."
"444","WBGene00010018","F54B8.3","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-69 is enriched in several tissues, including the Z1.p, the Z4.a, the male distal tip cell, the nervous system, and the somatic gonad precursor based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by nine chemicals including Rotenone, manganese chloride, and Cry5B based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"445","WBGene00010035","F54C8.1","Metabolism","Metabolism: lipid","Metabolism: lipid: beta oxidation","F54C8.1 is an ortholog of human HADH\; is predicted to have 3-hydroxyacyl-CoA dehydrogenase activity and NAD+ binding activity\; human orthologs of this gene are implicated in familial hyperinsulinemic hypoglycemia 4."
"446","WBGene00010036","F54C8.2","Cell cycle","Cell cycle: meiotic/mitotic spindle","Cell cycle: meiotic/mitotic spindle","cpar-1 is an ortholog of human CENPA (centromere protein A)\; is predicted to have DNA binding activity and protein heterodimerization activity\; is involved in mitotic sister chromatid segregation\; localizes to the condensed chromosome and nucleus\; colocalizes with the chromosome\; is expressed in head neurons."
"447","WBGene00010046","F54D1.1","mRNA functions","mRNA functions: binding","mRNA functions: binding: KH","F54D1.1 is an ortholog of human QKI\; is predicted to have RNA binding activity."
"448","WBGene00010065","F54F7.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F54F7.3 is enriched in the nervous system based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and let-7 based on microarray, tiling array, RNA-seq, and proteomic studies\; is affected by eleven chemicals including Ethanol, Rotenone, and sodium arsenite based on RNA-seq and microarray studies."
"449","WBGene00010072","F54F12.1","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","F54F12.1 is an ortholog of human PTPRF (protein tyrosine phosphatase, receptor type F)\; is predicted to have protein tyrosine phosphatase activity."
"450","WBGene00010082","F55A11.11","Signaling","Signaling: phosphatase","Signaling: phosphatase: unassigned","F55A11.11 is an ortholog of human UBASH3A and UBASH3B (ubiquitin associated and SH3 domain containing B)\; human UBASH3B exhibits identical protein binding activity."
"451","WBGene00010084","F55B11.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F55B11.2 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, let-7, and gld-1 based on microarray, proteomic, and RNA-seq studies\; is affected by fifteen chemicals including Ethanol, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"452","WBGene00010091","F55C5.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ssp-35 is enriched in the coelomocyte, the germ line, and the male based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and daf-12 based on microarray, RNA-seq, and proteomic studies\; is affected by seventeen chemicals including Ethanol, nicotinic acid, and Rotenone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"453","WBGene00010092","F55C5.2","Pseudogene","Pseudogene","Pseudogene","F55C5.2 is enriched in the coelomocyte, the germ line, and the male based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, dpy-10, and hsf-1 based on microarray and RNA-seq studies\; is affected by thirteen chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies."
"454","WBGene00010114","F55D12.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F55D12.6 is enriched in the amphid sheath cell, the hypodermis, and the male based on RNA-seq studies\; is affected by several genes including hsf-1, clk-1, and npr-1 based on microarray, RNA-seq, and tiling array studies\; is affected by seven chemicals including Ethanol, methylmercuric chloride, and manganese chloride based on RNA-seq and microarray studies."
"455","WBGene00010136","F55H12.5","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","F55H12.5 is predicted to have protein tyrosine phosphatase activity."
"456","WBGene00010137","F55H12.6","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","ztf-26 is predicted to have DNA binding activity\; is expressed in head neurons, nerve ring neurons, the head muscle, the hypodermis, and the ventral nerve cord."
"457","WBGene00010147","F56D5.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F56D5.2 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including let-60, clk-1, and sir-2.1 based on RNA-seq and microarray studies\; is affected by nine chemicals including methylmercuric chloride, Tunicamycin, and manganese chloride based on microarray and RNA-seq studies."
"458","WBGene00010155","F56F3.4","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","F56F3.4 is an ortholog of human ZFAND5 (zinc finger AN1-type containing 5) and ZFAND6 (zinc finger AN1-type containing 6)\; is predicted to have zinc ion binding activity."
"459","WBGene00010181","F57A8.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F57A8.6 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including eat-2, npr-1, and pgl-1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including manganese chloride, D-glucose, and Progesterone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Domain of unknown function DX."
"460","WBGene00010184","F57A10.2","Unassigned","Unassigned","Unassigned","F57A10.2 is expressed in the germ line\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"461","WBGene00010196","F57C2.4","Unassigned","Unassigned","Unassigned","F57C2.4 is enriched in dopaminergic neurons, the cephalic sheath cell, the excretory cell, the germ line, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including Heme, hydrogen sulfide, and Ethanol based on microarray and RNA-seq studies."
"462","WBGene00010241","F58D2.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F58D2.2 is enriched in GABAergic neurons, the germ line, and the male based on proteomic and RNA-seq studies\; is affected by several genes including daf-2, age-1, and rrf-3 based on microarray and RNA-seq studies\; is affected by nine chemicals including Ethanol, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies."
"463","WBGene00010245","F58D5.6","Pseudogene","Pseudogene","Pseudogene","F58D5.6 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including daf-12, hsf-1, and eat-2 based on tiling array, RNA-seq, and microarray studies\; is affected by six chemicals including Tunicamycin, manganese chloride, and Sodium Chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Domain of unknown function WSN."
"464","WBGene00010246","F58D5.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F58D5.7 is enriched in the germ line and the male based on proteomic and RNA-seq studies\; is affected by several genes including rrf-3, dpy-10, and eat-2 based on microarray and RNA-seq studies\; is affected by eleven chemicals including methylmercuric chloride, Rotenone, and manganese chloride based on microarray and RNA-seq studies."
"465","WBGene00010247","F58D5.8","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F58D5.8 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including age-1, eat-2, and npr-1 based on microarray, RNA-seq, and tiling array studies\; is affected by four chemicals including methylmercuric chloride, paraquat, and Colistin based on microarray studies."
"466","WBGene00010254","F58E6.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F58E6.5 is an ortholog of human MOSPD3, VAPA, and VAPB\; human VAPB exhibits several functions, including FFAT motif binding activity, protein dimerization activity, and tubulin binding activity."
"467","WBGene00010265","F58G1.3","Signaling","Signaling: phosphatase","Signaling: phosphatase: unassigned","F58G1.3 is an ortholog of human PPP1CA and PPP1CC (protein phosphatase 1 catalytic subunit gamma)\; is predicted to have phosphoprotein phosphatase activity."
"468","WBGene00010271","F58G1.9","Pseudogene","Pseudogene","Pseudogene","F58G1.9 is enriched in the body wall muscle cell, the germ line, and the male based on tiling array and RNA-seq studies\; is affected by several genes including sir-2.1, isp-1, and csr-1 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including methylmercuric chloride, multi-walled carbon nanotube, and paraquat based on microarray and RNA-seq studies."
"469","WBGene00010289","F58H1.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F58H1.6 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-2, age-1, and daf-12 based on microarray and RNA-seq studies\; is affected by thirteen chemicals including nicotinic acid, Tunicamycin, and manganese chloride based on RNA-seq and microarray studies."
"470","WBGene00010300","F59A1.15","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","F59A1.15 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including clk-1, eat-2, and npr-1 based on microarray, RNA-seq, and tiling array studies\; is affected by seven chemicals including hydrogen sulfide, Ethanol, and methylmercuric chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: MFS transporter superfamily."
"471","WBGene00010309","F59B2.5","Proteolysis proteasome","Proteolysis proteasome: 19S","Proteolysis proteasome: 19S","rpn-6.2 is an ortholog of human PSMD11 (proteasome 26S subunit, non-ATPase 11)\; is predicted to encode a protein with the following domains: Proteasome component (PCI) domain and Winged helix DNA-binding domain superfamily."
"472","WBGene00010323","F59C6.2","Protein modification","Protein modification: lipidation","Protein modification: lipidation","dhhc-12 is an ortholog of human ZDHHC18 (zinc finger DHHC-type containing 18)\; is predicted to have protein-cysteine S-palmitoyltransferase activity\; is expressed in head neurons and tail neurons."
"473","WBGene00010324","F59C6.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F59C6.3 is enriched in the body wall muscle cell, the germ line, and the male based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, hsf-1, and eat-2 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Tunicamycin, manganese chloride, and D-glucose based on microarray and RNA-seq studies."
"474","WBGene00010360","H03G16.4","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-96 is affected by several genes including daf-16, daf-12, and bar-1 based on tiling array, microarray, and RNA-seq studies\; is affected by methylmercuric chloride and allantoin based on microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"475","WBGene00010366","H05L14.1","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","H05L14.1 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein kinase activity."
"476","WBGene00010373","H08M01.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","H08M01.1 is enriched in the germ line, the intestine, and the male based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and eat-2 based on RNA-seq, tiling array, and microarray studies\; is affected by eight chemicals including methylmercuric chloride, Rotenone, and Atrazine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Zinc finger, RING\/FYVE\/PHD-type."
"477","WBGene00010378","H12D21.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","H12D21.2 is enriched in the arcade cell, the germ line, the nervous system, and the pharyngeal-intestinal valve cell based on RNA-seq and microarray studies\; is affected by several genes including daf-16, rrf-3, and sir-2.1 based on RNA-seq and microarray studies\; is affected by five chemicals including methylmercuric chloride, Hydrolyzable Tannins, and paraquat based on microarray studies."
"478","WBGene00010381","H12D21.5","Unassigned","Unassigned","Unassigned: membrane spanning domain","H12D21.5 is enriched in the NSM, the germ line, and the male based on RNA-seq and tiling array studies\; is affected by several genes including hsf-1, eat-2, and pgl-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including D-glucose, resveratrol, and Cry5B based on RNA-seq and microarray studies."
"479","WBGene00010460","K01C8.8","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-142 is predicted to have carbohydrate binding activity."
"480","WBGene00010467","K01D12.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","K01D12.8 is enriched in dopaminergic neurons, the AFD, the germline precursor cell, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, skn-1, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including methylmercuric chloride, D-glucose, and Alovudine based on microarray and RNA-seq studies."
