"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"97","WBGene00011364","T02B5.3","Metabolism","Metabolism: unassigned","Metabolism: unassigned","T02B5.3 is an ortholog of human ACHE (acetylcholinesterase (Cartwright blood group)) and CES2 (carboxylesterase 2)\; is predicted to have hydrolase activity."
"98","WBGene00011671","T10B9.1","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-13A4 is an ortholog of human TBXAS1 (thromboxane A synthase 1) and members of the human CYP3 (Cytochrome P450 family 3) gene family including CYP3A4, CYP3A7, and CYP3A5\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"99","WBGene00011672","T10B9.2","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-13A5 is an ortholog of human TBXAS1 (thromboxane A synthase 1) and members of the human CYP3 (Cytochrome P450 family 3) gene family including CYP3A4, CYP3A7, and CYP3A5\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"100","WBGene00011674","T10B9.4","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-13A8 is an ortholog of human TBXAS1 (thromboxane A synthase 1) and members of the human CYP3 (Cytochrome P450 family 3) gene family including CYP3A4, CYP3A7, and CYP3A5\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"101","WBGene00011798","T16G1.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T16G1.4 is enriched in several tissues, including the coelomocyte, the germ line, the intestine, and the nervous system based on proteomic, microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on proteomic, microarray, RNA-seq, and tiling array studies\; is affected by seventeen chemicals including tryptophan, Tunicamycin, and Rifampin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Protein kinase-like domain superfamily, Uncharacterised  oxidoreductase Dhs-27, and CHK kinase-like."
"102","WBGene00011803","T16G12.1","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","T16G12.1 is an ortholog of human LNPEP, ERAP1, and ERAP2\; is predicted to have aminopeptidase activity, metallopeptidase activity, and zinc ion binding activity\; is involved in embryo development, regulation of meiotic cell cycle process involved in oocyte maturation, and regulation of oviposition."
"103","WBGene00011893","T21C9.6","Signaling","Signaling: unassigned","Signaling: unassigned","T21C9.6 is predicted to have ATP binding activity and kinase activity."
"104","WBGene00012144","T28H10.3","Proteolysis general","Proteolysis general: aspartate","Proteolysis general: aspartate: unassigned","T28H10.3 is an ortholog of human LGMN\; is predicted to have peptidase activity\; is expressed in several tissues, including the Eala, the Ealp, the Eara, the Earp, and the Epla."
"105","WBGene00012404","Y6G8.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y6G8.2 is enriched in the OLL, the PVD, and the intestine based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by four chemicals including Tunicamycin, D-glucopyranose, and tert-Butylhydroperoxide based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"106","WBGene00012445","Y16B4A.2","Proteolysis general","Proteolysis general: cysteine","Proteolysis general: cysteine: cathepsin","Y16B4A.2 is an ortholog of human CTSA (cathepsin A)\; is predicted to have serine-type carboxypeptidase activity\; localizes to the membrane raft."
"107","WBGene00012491","Y20C6A.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","Y20C6A.1 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray and RNA-seq studies\; is affected by four chemicals including Tunicamycin, levamisole, and resveratrol based on microarray studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"108","WBGene00012782","Y43C5A.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y43C5A.2 is an ortholog of human ANGPTL7, ANGPTL5, and ANGPTL2\; is predicted to encode a protein with the following domains: Fibrinogen, alpha\/beta\/gamma chain, C-terminal globular domain and Fibrinogen-like, C-terminal."
"109","WBGene00012959","Y47H10A.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y47H10A.3 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, skn-1, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including methylmercuric chloride, Tunicamycin, and bisphenol A based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: RAI1-like family."
"110","WBGene00013439","Y66D12A.13","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","Y66D12A.13 is an ortholog of human SLC22A15 (solute carrier family 22 member 15)\; is predicted to have transmembrane transporter activity."
"111","WBGene00013541","Y75B8A.4","Proteolysis general","Proteolysis general: unassigned","Proteolysis general: unassigned","lonp-2 is an ortholog of human LONP2 (lon peptidase 2, peroxisomal)\; is predicted to have ATP binding activity, ATP-dependent peptidase activity, and serine-type endopeptidase activity\; is expressed in the intestine."
"112","WBGene00013654","Y105C5B.15","Lysosome","Lysosome: acid phosphatase","Lysosome: acid phosphatase","Y105C5B.15 is an ortholog of human ACP7\; is predicted to have acid phosphatase activity and metal ion binding activity."
"113","WBGene00013762","Y113G7B.12","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y113G7B.12 is an ortholog of human COL24A1 (collagen type XXIV alpha 1 chain)\; is predicted to encode a protein with the following domains: Reverse transcriptase domain, Endonuclease\/exonuclease\/phosphatase, and Endonuclease\/exonuclease\/phosphatase superfamily."
"114","WBGene00013904","ZC455.4","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-6 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have glucuronosyltransferase activity."
"115","WBGene00013905","ZC455.5","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-4 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have glucuronosyltransferase activity."
"116","WBGene00014046","ZK666.6","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-60 is predicted to have carbohydrate binding activity\; is involved in defense response to Gram-positive bacterium\; is expressed in the intestine."
"117","WBGene00014047","ZK666.7","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-61 is predicted to have carbohydrate binding activity\; is involved in defense response to Gram-positive bacterium."
"118","WBGene00014252","ZK1320.2","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","ZK1320.2 is involved in innate immune response."
"119","WBGene00015044","B0213.15","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-34A9 is an ortholog of human CYP21A2 (cytochrome P450 family 21 subfamily A member 2) and members of the human CYP2 (Cytochrome P450 family 2) gene family including CYP2R1, CYP2U1, and CYP2J2\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity\; is expressed in the intestine\; human orthologs of this gene are implicated in congenital adrenal hyperplasia."
"120","WBGene00015048","B0218.2","Metabolism","Metabolism: lipid","Metabolism: lipid: fatty acid","faah-2 is an ortholog of human FAAH\; is predicted to have amidase activity."
"121","WBGene00015052","B0218.8","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-52 is an ortholog of human COLEC11, CD302, and LY75\; is predicted to have carbohydrate binding activity\; is involved in defense response to Gram-positive bacterium\; is expressed in the intestine, the nervous system, and the pharynx."
"122","WBGene00015280","C01B10.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C01B10.6 is enriched in the BAG, the OLL, the PVD, the intestine, and the pharyngeal muscle cell based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, proteomic, RNA-seq, and tiling array studies\; is affected by seventeen chemicals including Ethanol, 1-methylnicotinamide, and manganese chloride based on RNA-seq and microarray studies."
"123","WBGene00015369","C03A7.11","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-51 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have transferase activity, transferring hexosyl groups."
"124","WBGene00015403","C03H5.1","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-10 is an ortholog of human CLEC3A (C-type lectin domain family 3 member A) and CLEC3B (C-type lectin domain family 3 member B)\; is predicted to have carbohydrate binding activity."
"125","WBGene00015756","C14C6.2","Unassigned","Unassigned","Unassigned","C14C6.2 is enriched in the OLL, the PVD, and the intestine based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Ethanol, D-glucopyranose, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"126","WBGene00015759","C14C6.5","Stress response","Stress response: pathogen","Stress response: pathogen: ShK","C14C6.5 is involved in innate immune response."
"127","WBGene00015884","C17B7.10","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","C17B7.10 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-12, and sir-2.1 based on RNA-seq, microarray, and tiling array studies\; is affected by methylmercuric chloride, Mercuric Chloride, and tert-Butylhydroperoxide based on microarray and RNA-seq studies."
"128","WBGene00015886","C17B7.12","Unassigned","Unassigned","Unassigned","C17B7.12 is enriched in the nervous system based on tiling array studies\; is affected by several genes including clk-1, sir-2.1, and hcf-1 based on microarray and RNA-seq studies\; is affected by five chemicals including hydrogen sulfide, Ethanol, and Tunicamycin based on microarray and RNA-seq studies."
"129","WBGene00015956","C18B2.5","Unassigned","Unassigned","Unassigned","C18B2.5 is an ortholog of human SEPT4 (septin 4) and SEPT5 (septin 5)\; human SEPT4 exhibits several functions, including GTP binding activity, GTPase activity, and magnesium ion binding activity."
"130","WBGene00016048","C24B9.3","Extracellular material","Extracellular material: matrix","Extracellular material: matrix","C24B9.3 is enriched in the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-12, and let-7 based on microarray, proteomic, and RNA-seq studies\; is affected by eleven chemicals including methylmercuric chloride, stavudine, and Cry5B based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: von Willebrand factor, type A and von Willebrand factor A-like domain superfamily."
"131","WBGene00016052","C24B9.9","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","dod-3 is an ortholog of human DEPDC4 and DEPDC7."
"132","WBGene00016164","C27D9.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C27D9.2 is enriched in dopaminergic neurons, the OLL, the PVD, the intestine, and the male based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including lin-4, lin-14, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, multi-walled carbon nanotube, and nanoparticle based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Transthyretin-like and Transthyretin-like superfamily."
"133","WBGene00016174","C27H5.4","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","C27H5.4 is an ortholog of human MFSD13A\; is predicted to encode a protein with the following domain: MFS transporter superfamily."
"134","WBGene00016265","C30F12.6","Signaling","Signaling: heteromeric G protein","Signaling: heteromeric G protein: receptor","trhr-1 is an ortholog of human TRHR (thyrotropin releasing hormone receptor)\; is predicted to have thyrotropin-releasing hormone receptor activity\; is expressed in the intestine and the pharynx."
"135","WBGene00016657","C44E12.1","Metabolism","Metabolism: unassigned","Metabolism: unassigned","C44E12.1 is predicted to have hydrolase activity."
"136","WBGene00016669","C45G7.2","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","ilys-2 is predicted to have lysozyme activity\; is involved in defense response to Gram-positive bacterium\; is expressed in the nerve ring and the pm3."
"137","WBGene00016670","C45G7.3","Proteolysis general","Proteolysis general: lysozyme","Proteolysis general: lysozyme","ilys-3 exhibits lysozyme activity\; is involved in defense response to Gram-positive bacterium and determination of adult lifespan\; localizes to the cytoplasmic part, extracellular space, and intracellular organelle\; is expressed in the alimentary system, the coelomocyte, the digestive tract, and the epithelial system."
"138","WBGene00016731","C46H11.7","Unassigned","Unassigned","Unassigned","C46H11.7 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, skn-1, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including stavudine, Zidovudine, and Diazinon based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"139","WBGene00016733","C46H11.9","Unassigned","Unassigned","Unassigned","phat-2 is involved in pharyngeal gland morphogenesis\; is expressed in the g1AL, the g1AR, the g1P, the g2L, and the g2R."
"140","WBGene00016781","C49G7.3","Unassigned","Unassigned","Unassigned","C49G7.3 is enriched in the germ line, the intestine, and the nervous system based on proteomic, tiling array, and microarray studies\; is affected by several genes including daf-2, glp-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by thirteen chemicals including Ethanol, Rotenone, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"141","WBGene00016845","C50F7.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C50F7.5 is expressed in several tissues, including the ABalapap, the ABalpaaa, the ABalpaapa, the ABalpaapp, and the DR muscle."
"142","WBGene00016883","C52E2.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C52E2.4 is enriched in the intestine based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, clk-1, and elt-2 based on microarray and RNA-seq studies\; is affected by seven chemicals including D-glucose, stavudine, and Zidovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Domain of unknown function DUF38, Caenorhabditis species."
"143","WBGene00016912","C54D1.2","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-86 is an ortholog of human REG1B (regenerating 1 beta), REG3A (regenerating 3 alpha), and REG4 (regenerating 4)\; is predicted to have carbohydrate binding activity\; is involved in innate immune response."
"144","WBGene00016997","D1005.3","Transcription factor","Transcription factor: bZIP","Transcription factor: bZIP","cebp-1 is an ortholog of human CEBPG (CCAAT enhancer binding protein gamma)\; is involved in several processes, including activation of MAPK activity, generation of neurons, and regulation of nervous system development\; localizes to the cytoplasm, nucleus, and synapse\; is expressed in several tissues, including the alimentary system, the hypodermis, the muscle cell, and the nervous system."
"145","WBGene00017012","D1009.1","Metabolism","Metabolism: lipid","Metabolism: lipid: fatty acid","acs-22 is an ortholog of human SLC27A1 (solute carrier family 27 member 1) and SLC27A4 (solute carrier family 27 member 4)\; is predicted to have catalytic activity\; localizes to the endoplasmic reticulum\; is expressed in head neurons, the hypodermis, and the pharynx."
"146","WBGene00017071","D2096.3","Metabolism","Metabolism: carbohydrate","Metabolism: carbohydrate","aagr-1 is an ortholog of human MGAM (maltase-glucoamylase)\; exhibits alpha-1,4-glucosidase activity\; is involved in glycogen catabolic process."
"147","WBGene00017310","F09G2.1","Signaling","Signaling: Y kinase","Signaling: Y kinase","F09G2.1 is an ortholog of human RP11-231C18.3, KDR, and FLT4\; is predicted to have protein tyrosine kinase activity."
"148","WBGene00017312","F09G2.3","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","pitr-5 is an ortholog of human SLC20A1 (solute carrier family 20 member 1) and SLC20A2 (solute carrier family 20 member 2)\; is predicted to have inorganic phosphate transmembrane transporter activity\; human orthologs of this gene are implicated in basal ganglia calcification."
"149","WBGene00017322","F09G8.8","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-160 is predicted to have carbohydrate binding activity."
"150","WBGene00017364","F10G2.3","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-7 is an ortholog of human CLEC3A (C-type lectin domain family 3 member A) and CLEC3B (C-type lectin domain family 3 member B)\; is predicted to have carbohydrate binding activity\; is involved in defense response to Gram-positive bacterium."
"151","WBGene00017487","F15E6.6","Metabolism","Metabolism: nucleotide","Metabolism: nucleotide","F15E6.6 is an ortholog of human AOX1 and XDH\; is predicted to have several functions, including 2 iron, 2 sulfur cluster binding activity, electron transfer activity, and flavin adenine dinucleotide binding activity."
"152","WBGene00017592","F19C7.2","Proteolysis general","Proteolysis general: serine","Proteolysis general: serine","F19C7.2 is an ortholog of human PRSS16 (serine protease 16)\; is predicted to have serine-type peptidase activity."
"153","WBGene00017892","F28B4.3","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","F28B4.3 is enriched in the intestine and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, proteomic, and RNA-seq studies\; is affected by fifteen chemicals including Rotenone, manganese chloride, and Mianserin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: EGF-like domain, C-type lectin-like, von Willebrand factor, type A, MD domain, C-type lectin-like\/link domain superfamily, C-type lectin fold, and von Willebrand factor A-like domain superfamily."
"154","WBGene00018286","F41E6.5","Metabolism","Metabolism: mitochondria","Metabolism: mitochondria: unassigned","F41E6.5 is an ortholog of human HAO1 and HAO2\; is predicted to have FMN binding activity and oxidoreductase activity\; is expressed in the intestine and the pharynx."
"155","WBGene00018351","F42G2.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F42G2.2 is enriched in the Z1, the Z4, the intestine, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including Heme, D-glucopyranose, and sesamin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"156","WBGene00018384","F43C11.7","Extracellular material","Extracellular material: matrix","Extracellular material: matrix","F43C11.7 is an ortholog of human TRIM11, TRIM38, and TRIM41\; is predicted to have zinc ion binding activity\; is involved in defense response to Gram-positive bacterium and determination of adult lifespan."
"157","WBGene00018527","F47B3.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","F47B3.3 is an ortholog of human CMTM8 (CKLF like MARVEL transmembrane domain containing 8) and PLLP (plasmolipin)."
"158","WBGene00018602","F48D6.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F48D6.4 is enriched in the ASER, the intestine, and the muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray and RNA-seq studies\; is affected by twelve chemicals including Ethanol, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"159","WBGene00018616","F48G7.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","F48G7.5 is enriched in the intestine based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by fifteen chemicals including Heme, 1-methylnicotinamide, and Rotenone based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: ShKT domain."
"160","WBGene00018619","F48G7.8","Unassigned","Unassigned","Unassigned","F48G7.8 is enriched in the intestine based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including Heme, Chlorpyrifos, and Diazinon based on microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"161","WBGene00018764","F53F10.2","Metabolism","Metabolism: polyamine","Metabolism: polyamine","F53F10.2 is an ortholog of human AZIN1, AZIN2, and Odc1\; is predicted to have catalytic activity."
"162","WBGene00019060","F58F9.7","Metabolism","Metabolism: lipid","Metabolism: lipid: beta oxidation","acox-3 is an ortholog of human ACOX3\; is predicted to have FAD binding activity and acyl-CoA oxidase activity."
"163","WBGene00019105","F59D6.3","Proteolysis general","Proteolysis general: aspartate","Proteolysis general: aspartate: cathepsin","asp-8 is an ortholog of human PGA4, NAPSA, and PGA5\; is predicted to have aspartic-type endopeptidase activity."
"164","WBGene00019261","H34I24.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","H34I24.2 is enriched in the OLL, the PVD, the intestine, and the pharyngeal muscle cell based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, proteomic, RNA-seq, and tiling array studies\; is affected by nine chemicals including manganese chloride, Mianserin, and Chlorpyrifos based on RNA-seq and microarray studies."
"165","WBGene00019273","H43E16.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","H43E16.1 is enriched in the OLL, the PVD, and the intestine based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by fourteen chemicals including hydrogen sulfide, Rotenone, and D-glucopyranose based on microarray and RNA-seq studies."
"166","WBGene00019351","K03A1.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","lron-7 is an ortholog of human OPTC\; is expressed in the head\; is predicted to encode a protein with the following domains: Cysteine-rich flanking region, C-terminal, Leucine-rich repeat, Leucine-rich repeat, typical subtype, and Leucine-rich repeat domain superfamily."
"167","WBGene00019421","K05F6.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","K05F6.10 is enriched in GABAergic neurons, the coelomocyte, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, clk-1, and elt-2 based on RNA-seq and microarray studies\; is affected by eight chemicals including methylmercury hydroxide, Tunicamycin, and Ethanol based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: MATH\/TRAF domain."
"168","WBGene00019435","K06A9.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","K06A9.1 is enriched in the OLL, the PLM, the PVD, the intestine, and the pharyngeal muscle cell based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and let-7 based on RNA-seq, proteomic, and microarray studies\; is affected by nine chemicals including hydrogen sulfide, methylmercuric chloride, and Zidovudine based on microarray and RNA-seq studies."
"169","WBGene00019493","K07E3.7","Transmembrane transport","Transmembrane transport: unassigned","Transmembrane transport: unassigned","catp-5 is an ortholog of human ATP13A3 (ATPase 13A3)\; is predicted to have ATP binding activity, ATPase activity, and metal ion binding activity\; is expressed in the excretory cell and the intestine\; human orthologs of this gene are implicated in Kufor-Rakeb syndrome."
"170","WBGene00019532","K08D10.9","Pseudogene","Pseudogene","Pseudogene","K08D10.9 is enriched in the intestine based on microarray studies\; is affected by several genes including daf-16, glp-1, and hsf-1 based on microarray and RNA-seq studies\; is affected by Rotenone and Sirolimus based on RNA-seq and microarray studies."
"171","WBGene00019617","K10C2.1","Proteolysis general","Proteolysis general: cysteine","Proteolysis general: cysteine: cathepsin","K10C2.1 is an ortholog of human CTSA (cathepsin A)\; is predicted to have serine-type carboxypeptidase activity\; localizes to the membrane raft\; is expressed in the intestine."
"172","WBGene00019623","K10C9.1","Unassigned","Unassigned","Unassigned","K10C9.1 is enriched in the amphid sensillum, the muscle cell, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on microarray and RNA-seq studies\; is affected by D-glucose and indole based on RNA-seq and microarray studies."
"173","WBGene00019717","M01H9.1","Stress response","Stress response: unassigned","Stress response: unassigned","trx-3 localizes to the apical plasma membrane, cytoplasm, and nucleus\; is expressed in the intestine."
"174","WBGene00019917","R07C3.1","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-43 is predicted to have carbohydrate binding activity."
"175","WBGene00019931","R07C12.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","R07C12.1 is enriched in dopaminergic neurons and the DA neuron based on tiling array and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by thirteen chemicals including Tunicamycin, levamisole, and procyanidin based on microarray and RNA-seq studies."
"176","WBGene00019932","R07C12.2","Pseudogene","Pseudogene","Pseudogene","R07C12.2 is enriched in the OLL, the PVD, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by Colistin based on microarray studies."
"177","WBGene00019957","R08E3.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","R08E3.1 is enriched in the intestine and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and let-7 based on microarray, proteomic, and RNA-seq studies\; is affected by fifteen chemicals including methylmercuric chloride, Rotenone, and D-glucopyranose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: EGF-like domain."
"178","WBGene00020016","R11G11.14","Metabolism","Metabolism: lipid","Metabolism: lipid: lipase","lipl-3 is an ortholog of human LIPJ (lipase J), LIPK (lipase K), and LIPF (lipase F, gastric type)\; is predicted to have hydrolase activity, acting on ester bonds\; localizes to the lysosome\; human orthologs of this gene are implicated in autosomal recessive congenital ichthyosis 8 and lysosomal and lipase deficiency."
"179","WBGene00020158","T02C5.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T02C5.1 is enriched in the coelomocyte, the intestine, and the pharyngeal muscle cell based on tiling array, RNA-seq, proteomic, and microarray studies\; is affected by several genes including daf-2, glp-1, and lin-4 based on RNA-seq and microarray studies\; is affected by ten chemicals including Cry5B, Alovudine, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: TNFR\/NGFR cysteine-rich region."
"180","WBGene00020326","T07H3.3","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","math-38 is involved in defense response to Gram-positive bacterium."
"181","WBGene00020386","T09H2.1","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-34A4 is an ortholog of human CYP21A2 (cytochrome P450 family 21 subfamily A member 2) and members of the human CYP2 (Cytochrome P450 family 2) gene family including CYP2R1, CYP2U1, and CYP2J2\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity\; human orthologs of this gene are implicated in congenital adrenal hyperplasia."
"182","WBGene00020576","T19D12.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T19D12.1 is enriched in the OLL, the PVD, and the intestine based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, glp-1, and let-7 based on microarray, RNA-seq, and proteomic studies\; is affected by thirteen chemicals including hydrogen sulfide, Rotenone, and Zidovudine based on microarray and RNA-seq studies."
"183","WBGene00020649","T21D12.9","Signaling","Signaling: TGF beta","Signaling: TGF beta","sma-10 is an ortholog of human LRIG1 (leucine rich repeats and immunoglobulin like domains 1), LRIG2 (leucine rich repeats and immunoglobulin like domains 2), and LRIG3 (leucine rich repeats and immunoglobulin like domains 3)\; exhibits type I transforming growth factor beta receptor binding activity and type II transforming growth factor beta receptor binding activity\; is involved in several processes, including positive regulation of growth, positive regulation of transforming growth factor beta receptor signaling pathway, and regulation of mesodermal cell fate specification\; localizes to the integral component of plasma membrane\; is expressed in the hypodermis, the intestine, the pharynx, and the rectal gland cell."
"184","WBGene00020788","T25B6.2","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","nep-22 is an ortholog of human ECEL1 (endothelin converting enzyme like 1), MME, and PHEX (phosphate regulating endopeptidase homolog X-linked)\; is predicted to have metalloendopeptidase activity\; localizes to the membrane raft."
"185","WBGene00020813","T25G12.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T25G12.6 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-2, glp-1, and let-7 based on proteomic, RNA-seq, and microarray studies\; is affected by four chemicals including nicotine, stavudine, and Cry5B based on proteomic, RNA-seq, and microarray studies\; is predicted to encode a protein with the following domains: von Willebrand factor, type A and von Willebrand factor A-like domain superfamily."
