"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"167","WBGene00001767","F37B1.8","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-19 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity."
"168","WBGene00001768","Y48E1B.10","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-20 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have glutathione transferase activity\; is involved in determination of adult lifespan."
"169","WBGene00001783","Y1H11.2","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-35 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity."
"170","WBGene00001786","F35E8.8","Stress response","Stress response: detoxification","Stress response: detoxification: GST","gst-38 is an ortholog of human GSTA4 (glutathione S-transferase alpha 4), GSTA5 (glutathione S-transferase alpha 5), and HPGDS (hematopoietic prostaglandin D synthase)\; is predicted to have transferase activity\; is involved in innate immune response\; is expressed in the intestine, the nervous system, and the sensillum."
"171","WBGene00001820","F53B2.6","Transcription factor","Transcription factor: ZF","Transcription factor: ZF","ham-1 is an ortholog of human STOX1 and STOX2\; exhibits DNA-binding activity transcription activator activity, RNA polymerase II-specific\; is involved in several processes, including asymmetric protein localization involved in cell fate determination, generation of neurons, and positive regulation of transcription by RNA polymerase II\; localizes to the cell cortex and nucleus\; is expressed in several tissues, including the anal region, the body wall, the digestive tract, the head, and the reproductive system\; human orthologs of this gene are implicated in pre-eclampsia."
"172","WBGene00001821","C07A12.1","Neuronal function","Neuronal function: development","Neuronal function: development","ham-2 is predicted to have DNA-binding activity transcription factor activity\; is involved in cell fate determination, cell migration, and regulation of neuron differentiation\; localizes to the nucleus\; is expressed in the head, the hypodermis, and the nervous system."
"173","WBGene00001824","F13D11.2","Transcription factor","Transcription factor: ZF","Transcription factor: ZF","hbl-1 is an ortholog of human ZNF142 (zinc finger protein 142), RBAK (RB associated KRAB zinc finger), and ZNF510 (zinc finger protein 510)\; exhibits RNA polymerase II regulatory region sequence-specific DNA binding activity\; is involved in several processes, including embryo development, negative regulation of transcription by RNA polymerase II, and nematode larval development\; localizes to the nucleus\; is expressed in several tissues, including the hypodermis, the muscular system, the nervous system, the reproductive system, and the ventral cord blast cell\; human orthologs of this gene are implicated in retinitis pigmentosa 58."
"174","WBGene00001828","F40E10.1","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","hch-1 is predicted to have metalloendopeptidase activity and zinc ion binding activity\; is involved in hatching and neuron migration\; is expressed in the hypodermis."
"175","WBGene00001854","F22F1.1","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: histone","hil-3 is an ortholog of human H1F0 (H1 histone 0)\; is predicted to have DNA binding activity\; is expressed in several tissues including the tail."
"176","WBGene00001858","C01B10.5","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: histone","hil-7 is predicted to have DNA binding activity\; is expressed widely."
"177","WBGene00001898","M163.3","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: histone","his-24 is an ortholog of human H1F0 (H1 histone 0)\; is predicted to have DNA binding activity\; localizes to the cytoplasm and nuclear chromosome, telomeric region\; is expressed in several tissues, including the alimentary system, the head, and the reproductive system."
"178","WBGene00001945","F45E1.6","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: histone","his-71 is an ortholog of human H3F3A (H3 histone 3A)\; is predicted to have DNA binding activity and protein heterodimerization activity\; is expressed in several tissues including the intestine and the nervous system."
"179","WBGene00001948","B0304.1","Transcription factor","Transcription factor: bHLH","Transcription factor: bHLH","hlh-1 is an ortholog of human MYF5, MYF6, and MyoD1\; exhibits RNA polymerase II regulatory region sequence-specific DNA binding activity, protein homodimerization activity, and transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding activity\; is involved in several processes, including positive regulation of mesodermal cell fate specification, positive regulation of transcription by RNA polymerase II, and striated muscle cell differentiation\; localizes to the nucleus\; is expressed in several tissues, including the ABaraappp, the C lineage cell, the Capa, the Capp, and the muscular system\; human orthologs of this gene are implicated in centronuclear myopathy."
"180","WBGene00001958","C18A3.8","Transcription factor","Transcription factor: bHLH","Transcription factor: bHLH","hlh-14 is an ortholog of human ASCL1 (achaete-scute family bHLH transcription factor 1) and ASCL2 (achaete-scute family bHLH transcription factor 2)\; is predicted to have sequence-specific DNA binding activity\; is involved in several processes, including body morphogenesis, generation of neurons, and nematode larval development\; localizes to the nucleus\; is expressed in several tissues, including the ABalppp, the ABplapppa, the ABplapppaa, the ABplapppaap, and the nervous system."
"181","WBGene00001960","DY3.3","Transcription factor","Transcription factor: bHLH","Transcription factor: bHLH","hlh-16 is an ortholog of human NEUROD1 (neuronal differentiation 1), NEUROD6 (neuronal differentiation 6), and NEUROD2 (neuronal differentiation 2)\; is predicted to have protein dimerization activity\; is expressed in several tissues, including the ABalapaaa, the ABalappaa, the ABalappap, the ABalapppa, and the head."
"182","WBGene00001976","T05A7.4","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: HMG protein","hmg-11 is predicted to have DNA binding activity\; is expressed in several tissues, including the ABalaaa, the alimentary system, the muscular system, the nervous system, and the reproductive system."
"183","WBGene00001990","K07A12.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","hot-5 is enriched in the coelomocyte, the nervous system, and the ventral nerve cord based on tiling array and microarray studies\; is affected by several genes including daf-2, glp-1, and hsf-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including Rotenone, multi-walled carbon nanotube, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Caenorhabditis elegans ly-6-related."
"184","WBGene00002011","C14B9.1","Stress response","Stress response: heat","Stress response: heat","hsp-12.2 is an ortholog of human CRYAA (crystallin alpha A), CRYAB (crystallin alpha B), and HSPB2 (heat shock protein family B (small) member 2)\; exhibits heat shock protein binding activity\; localizes to the cytoplasm."
"185","WBGene00002021","F52E1.7","Stress response","Stress response: heat","Stress response: heat","hsp-17 is an ortholog of human CRYAA (crystallin alpha A), CRYAB (crystallin alpha B), and HSPB1 (heat shock protein family B (small) member 1)\; human orthologs of this gene are implicated in several diseases, including Charcot-Marie-Tooth disease axonal type 2F, cataract (multiple), and myofibrillar myopathy (multiple)\; human HSPB1 exhibits protein binding activity involved in protein folding, protein homodimerization activity, and protein kinase binding activity."
"186","WBGene00002039","T10H10.1","Muscle function","Muscle function","Muscle function","hum-6 is an ortholog of human MYO7A (myosin VIIA) and MYO7B (myosin VIIB)\; exhibits transcription factor binding activity."
"187","WBGene00002051","F52E10.5","Cytoskeleton","Cytoskeleton: intermediate filament protein","Cytoskeleton: intermediate filament protein","ifa-3 is an ortholog of human LMNB2 (lamin B2)\; is predicted to have structural molecule activity\; is expressed in the hypodermis and ventral cord neurons\; human orthologs of this gene are implicated in several diseases, including Charcot-Marie-Tooth disease (multiple), eye disease (multiple), and hypotrichosis (multiple)."
"188","WBGene00002057","R04E5.10","Cytoskeleton","Cytoskeleton: intermediate filament protein","Cytoskeleton: intermediate filament protein","ifd-1 is an ortholog of human KRT82 (keratin 82), KRT71 (keratin 71), and KRT76 (keratin 76)\; is predicted to have structural molecule activity\; is expressed in the intestine\; human orthologs of this gene are implicated in several diseases, including Charcot-Marie-Tooth disease (multiple), eye disease (multiple), and hypotrichosis (multiple)."
"189","WBGene00002067","C43C3.1","Cytoskeleton","Cytoskeleton: intermediate filament protein","Cytoskeleton: intermediate filament protein","ifp-1 is predicted to have structural molecule activity\; is expressed in the head, the intestine, the pharynx, and the ventral nerve cord."
"190","WBGene00002069","C04F12.3","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","ikb-1 is an ortholog of human POTEH, POTEM, and POTEB3\; is involved in defense response to Gram-negative bacterium\; localizes to the cytoplasm."
"191","WBGene00002085","ZK75.2","Metabolism","Metabolism: insulin","Metabolism: insulin","ins-2 is predicted to have hormone activity\; is involved in negative regulation of dauer entry\; is expressed in several tissues, including the head, the intestine, the nervous system, and the sensillum."
"192","WBGene00002087","ZK75.1","Metabolism","Metabolism: insulin","Metabolism: insulin","ins-4 is predicted to have hormone activity\; is involved in dauer larval development, negative regulation of dauer entry, and regulation of synaptic growth at neuromuscular junction\; is expressed in several tissues, including the alimentary system, the coelomocyte, the head, the nervous system, and the reproductive system."
"193","WBGene00002090","ZK1251.2","Metabolism","Metabolism: insulin","Metabolism: insulin","ins-7 is predicted to have hormone activity\; is involved in olfactory learning\; is expressed in several tissues, including the alimentary system, the coelomocyte, the head, the nervous system, and the reproductive system."
"194","WBGene00002123","C16E9.4","Cytoskeleton","Cytoskeleton: innexin","Cytoskeleton: innexin","inx-1 localizes to the gap junction\; is expressed in the head, the nervous system, and the pm1."
"195","WBGene00002127","R09F10.4","Cytoskeleton","Cytoskeleton: innexin","Cytoskeleton: innexin","inx-5 is predicted to have gap junction hemi-channel activity\; is expressed in several tissues, including the alimentary system, the epithelial system, the nervous system, and the reproductive system."
"196","WBGene00002128","C36H8.2","Cytoskeleton","Cytoskeleton: innexin","Cytoskeleton: innexin","inx-6 is predicted to have gap junction hemi-channel activity\; is expressed in several tissues, including the alimentary system and the head."
"197","WBGene00002137","R12E2.9","Cytoskeleton","Cytoskeleton: innexin","Cytoskeleton: innexin","inx-15 is expressed in the intestine\; is predicted to encode a protein with the following domain: Innexin."
"198","WBGene00002138","R12E2.5","Cytoskeleton","Cytoskeleton: innexin","Cytoskeleton: innexin","inx-16 is predicted to have gap junction hemi-channel activity\; is involved in calcium-mediated signaling, regulation of defecation rhythm, and regulation of neuromuscular synaptic transmission\; localizes to the gap junction\; is expressed in the intestine."
"199","WBGene00002139","R12E2.4","Cytoskeleton","Cytoskeleton: innexin","Cytoskeleton: innexin","inx-17 is predicted to have gap junction hemi-channel activity\; is expressed in the head, the nervous system, and the rectal valve cell."
"200","WBGene00002178","B0478.1","Signaling","Signaling: MAPK","Signaling: MAPK","jnk-1 is an ortholog of human MAPK10 (mitogen-activated protein kinase 10)\; exhibits JUN kinase activity and transcription factor binding activity\; is involved in several processes, including JUN phosphorylation, determination of adult lifespan, and hyperosmotic response\; localizes to several cellular components, including the axon, cytoplasm, and neuronal cell body\; is expressed in the nervous system."
"201","WBGene00002181","K03D10.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","kal-1 is an ortholog of human ANOS1 (anosmin 1)\; exhibits heparan sulfate proteoglycan binding activity, heparin binding activity, and syndecan binding activity\; is involved in several processes, including embryo development, embryonic morphogenesis, and generation of neurons\; localizes to the cell surface\; is expressed in several tissues, including the excretory cell, the nervous system, the neuroblast, and the reproductive system\; is used to study Kallmann syndrome\; human orthologs of this gene are implicated in hypogonadotropic hypogonadism 1 with or without anosmia."
"202","WBGene00002182","F08F8.3","Cilia","Cilia: IFT","Cilia: IFT-motor","kap-1 is an ortholog of human KIFAP3 (kinesin associated protein 3)\; contributes to microtubule motor activity\; is involved in intraciliary anterograde transport, negative regulation of non-motile cilium assembly, and positive regulation of non-motile cilium assembly\; localizes to the axonemal heterotrimeric kinesin-II complex, ciliary transition zone, and non-motile cilium\; is expressed in several tissues, including the intestine, the muscular system, and the nervous system."
"203","WBGene00002184","C47D12.7","Cytoskeleton","Cytoskeleton: unassigned","Cytoskeleton: unassigned","kel-1 is an ortholog of human KLHL2 (kelch like 2)\; is expressed in the g1\; human KLHL2 exhibits actin binding activity and identical protein binding activity."
"204","WBGene00002233","C25B8.1","Transmembrane transport","Transmembrane transport: potassium channel","Transmembrane transport: potassium channel","kqt-1 is an ortholog of human KCNQ4, KCNQ3 (potassium voltage-gated channel subfamily Q member 3), and KCNQ5 (potassium voltage-gated channel subfamily Q member 5)\; exhibits potassium channel activity\; is involved in G protein-coupled acetylcholine receptor signaling pathway, intracellular signal transduction, and potassium ion transport\; is expressed in the nervous system and the pharyngeal muscle cell\; is used to study infantile epileptic encephalopathy and long QT syndrome\; human orthologs of this gene are implicated in autosomal dominant nonsyndromic deafness 2A and epilepsy (multiple)."
"205","WBGene00002243","Y54G2A.25","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","lad-2 is an ortholog of human L1CAM (L1 cell adhesion molecule)\; exhibits semaphorin receptor activity\; is involved in anterior\/posterior axon guidance, dorsal\/ventral axon guidance, and regulation of axon guidance\; localizes to the integral component of plasma membrane\; is expressed in the head and the nervous system\; is used to study hereditary spastic paraplegia\; human orthologs of this gene are implicated in MASA syndrome and hydrocephalus."
"206","WBGene00002248","T22A3.8","Extracellular material","Extracellular material: matrix","Extracellular material: matrix","lam-3 is an ortholog of human LAMA1 (laminin subunit alpha 1) and LAMA2 (laminin subunit alpha 2)\; localizes to the basement membrane\; is expressed in several tissues, including the alimentary system, the epithelial system, the excretory canal, the muscular system, and the somatic nervous system\; human orthologs of this gene are implicated in dilated cardiomyopathy 1JJ."
"207","WBGene00002253","F40F4.3","Metabolism","Metabolism: lipid","Metabolism: lipid: binding","lbp-1 is predicted to have lipid binding activity\; is expressed in several tissues, including the alimentary system, the hypodermis, the muscular system, and the reproductive system."
"208","WBGene00002265","F52H3.7","Extracellular material","Extracellular material: galectin","Extracellular material: galectin","lec-2 is an ortholog of human LGALS2 (galectin 2), LGALS1, and LGALS14 (galectin 14)\; is predicted to have carbohydrate binding activity\; localizes to the membrane raft and plasma membrane."
"209","WBGene00002282","C44H4.2","Development","Development: somatic","Development: somatic","let-4 is an ortholog of human LRG1\; is involved in several processes, including embryo development, epithelial cell development, and nematode larval development\; localizes to the apical part of cell\; is expressed in the epithelial system, the excretory system, and the vulva."
"210","WBGene00002393","Y65B4BR.2","Transmembrane transport","Transmembrane transport: lipid","Transmembrane transport: lipid","lpr-1 is involved in nematode larval development and tube development\; is expressed in the epithelial system, the excretory system, and the ventral cord blast cell."
"211","WBGene00002497","F52H3.1","Extracellular material","Extracellular material: PGI","Extracellular material: PGI","let-268 is an ortholog of human PLOD1, PLOD2, and PLOD3\; exhibits UDP-glucose:glycoprotein glucosyltransferase activity\; is involved in collagen biosynthetic process and protein glycosylation\; is expressed in the GLR and the body wall musculature\; human orthologs of this gene are implicated in Bruck syndrome."
"212","WBGene00002601","F26B1.7","Transcription factor","Transcription factor: forkhead","Transcription factor: forkhead","let-381 is an ortholog of human FOXF1 (forkhead box F1), FOXF2 (forkhead box F2), and FOXQ1 (forkhead box Q1)\; exhibits sequence-specific DNA binding activity\; is involved in mesodermal cell fate specification, nematode larval development, and positive regulation of mesodermal cell fate specification\; localizes to the nucleus\; is expressed in several tissues, including the M.dlp, the M.drp, the body wall muscle cell, and the coelomocyte\; human orthologs of this gene are implicated in persistent fetal circulation syndrome."
"213","WBGene00002827","C29E6.1","Extracellular material","Extracellular material: mucin","Extracellular material: mucin","let-653 is a structural constituent of cuticle\; is involved in several processes, including cuticle pattern formation, embryonic ectodermal digestive tract morphogenesis, and epithelial cell development\; localizes to the extracellular space, plasma membrane part, and supramolecular fiber\; is expressed in several tissues, including the alimentary system, the body wall musculature, the epithelial system, the nervous system, and the reproductive system."
"214","WBGene00002975","C35C5.5","Neuronal function","Neuronal function: synaptic function","Neuronal function: synaptic function: neurotransmitter receptor","lev-8 is an ortholog of human CHRNA6 (cholinergic receptor nicotinic alpha 6 subunit), CHRNB3 (cholinergic receptor nicotinic beta 3 subunit), and CHRNA4 (cholinergic receptor nicotinic alpha 4 subunit)\; is predicted to have acetylcholine-gated cation-selective channel activity and transmembrane signaling receptor activity\; is expressed in several tissues, including the head, the muscular system, the nervous system, and the reproductive system\; human orthologs of this gene are implicated in autosomal dominant nocturnal frontal lobe epilepsy (multiple), congenital myasthenic syndrome (multiple), and multiple pterygium syndrome."
"215","WBGene00002983","C54G7.3","Metabolism","Metabolism: unassigned","Metabolism: unassigned","lgx-1 is predicted to have hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds\; is expressed in the somatic cell."
"216","WBGene00002987","ZC64.4","Transcription factor","Transcription factor: homeodomain","Transcription factor: homeodomain","lim-4 is an ortholog of human LHX6 (LIM homeobox 6) and LHX8 (LIM homeobox 8)\; exhibits RNA polymerase II regulatory region sequence-specific DNA binding activity\; is involved in cell fate specification and regulation of transcription, DNA-templated\; localizes to the nucleus\; is expressed in several tissues, including the ABalpppppa, the ABpraaappa, the head, the intestine, and the nervous system."
"217","WBGene00002989","C04F1.3","Transcription factor","Transcription factor: homeodomain","Transcription factor: homeodomain","lim-7 is an ortholog of human ISL2 (ISL LIM homeobox 2)\; is predicted to have DNA binding activity and metal ion binding activity\; is involved in several processes, including excretion, gonad morphogenesis, and head morphogenesis\; localizes to the nucleus\; is expressed in several tissues, including the alimentary system, the muscular system, and the nervous system."
"218","WBGene00003000","ZC247.3","Transcription factor","Transcription factor: homeodomain","Transcription factor: homeodomain","lin-11 is an ortholog of human LHX5 (LIM homeobox 5)\; is predicted to have DNA-binding activity transcription factor activity\; is involved in several processes, including axonal fasciculation, cell fate specification, and oviposition\; is expressed in several tissues, including the alimentary system, the muscular system, the nervous system, the reproductive system, and the vulval precursor cell."
"219","WBGene00003006","Y71F9B.5","Signaling","Signaling: frizzled","Signaling: frizzled","lin-17 is an ortholog of human FZD2 (frizzled class receptor 2), FZD7 (frizzled class receptor 7), and FZD1 (frizzled class receptor 1)\; exhibits receptor tyrosine kinase binding activity\; is involved in several processes, including asymmetric protein localization involved in cell fate determination, axis specification, and generation of neurons\; localizes to the neuron projection membrane\; is expressed in several tissues, including the epithelial system, the hyp7 precursor cell, the male, the nervous system, and the reproductive system."
"220","WBGene00003018","T14F9.5","Transcription factor","Transcription factor: bHLH","Transcription factor: bHLH","lin-32 is an ortholog of human ATOH1 (atonal bHLH transcription factor 1)\; exhibits protein heterodimerization activity, protein homodimerization activity, and sequence-specific DNA binding activity\; is involved in several processes, including embryo development, localization, and nematode male tail tip morphogenesis\; localizes to the nucleus\; is expressed in several tissues, including the ABalapaaa, the ABalapaap, the Q cell, the nervous system, and the ray precursor cell."
"221","WBGene00003075","T04H1.6","Unassigned","Unassigned","Unassigned","lrx-1 is an ortholog of human LRP10 (LDL receptor related protein 10), LRP12 (LDL receptor related protein 12), and LRP3 (LDL receptor related protein 3)\; is predicted to encode a protein with the following domains: Low-density lipoprotein (LDL) receptor class A repeat and LDL receptor-like superfamily."
"222","WBGene00003089","K02C4.4","Unassigned","Unassigned","Unassigned","ltd-1 is an ortholog of human KY\; is predicted to have metal ion binding activity\; localizes to the cell-cell junction and cytoplasm\; is expressed in the epithelial system and the pharynx."
"223","WBGene00003104","ZC13.4","Development","Development: somatic","Development: somatic","mab-7 is an ortholog of human THAP4 (THAP domain containing 4)\; is expressed in the PQR, the hypodermis, the ray, and the vulva\; human THAP4 exhibits heme binding activity and protein homodimerization activity."
"224","WBGene00003112","F35G12.6","Development","Development: somatic","Development: somatic","mab-21 is an ortholog of human MAB21L1 and MAB21L2\; is involved in cell fate commitment and embryo development\; is expressed in several tissues, including the body wall musculature, the hypodermis, the intestine, and the nervous system."
"225","WBGene00003143","C34B4.1","Signaling","Signaling: FERM","Signaling: FERM","max-1 is an ortholog of human PLEKHH1 and PLEKHH2 (pleckstrin homology, MyTH4 and FERM domain containing H2)\; is involved in motor neuron axon guidance\; is expressed in the nervous system."
"226","WBGene00003166","F14D12.4","Neuronal function","Neuronal function: unassigned","Neuronal function: unassigned","mec-2 is an ortholog of human STOM and STOML3\; exhibits cholesterol binding activity\; is involved in several processes, including detection of mechanical stimulus involved in sensory perception of touch, mechanosensory behavior, and positive regulation of response to external stimulus\; localizes to the neuron projection membrane\; is expressed in the head and the nervous system\; is used to study nephrotic syndrome."
"227","WBGene00003243","F10E9.6","Signaling","Signaling: small GTPase","Signaling: small GTPase: Ras","mig-10 is an ortholog of human RAPH1 (Ras association (RalGDS\/AF-6) and pleckstrin homology domains 1)\; exhibits SH3 domain binding activity\; is involved in several processes, including cell projection morphogenesis, lamellipodium assembly, and nervous system development\; localizes to several cellular components, including the lamellipodium, plasma membrane part, and presynaptic cytosol\; colocalizes with the filamentous actin\; is expressed in several tissues, including the alimentary system, the hypodermis, the muscular system, the nervous system, and the reproductive system."
"228","WBGene00003249","F11F1.6","Unassigned","Unassigned","Unassigned","mig-18 is expressed in the body wall musculature, the gonad, and the pharyngeal muscle cell."
"229","WBGene00003377","C39E6.4","Transcription factor","Transcription factor: homeodomain","Transcription factor: homeodomain","mls-2 is an ortholog of human HMX1 (H6 family homeobox 1), HMX2 (H6 family homeobox 2), and HMX3 (H6 family homeobox 3)\; exhibits RNA polymerase II regulatory region sequence-specific DNA binding activity\; is involved in several processes, including establishment of mitotic spindle orientation, nematode larval development, and neuron differentiation involved in amphid sensory organ development\; localizes to the nucleus\; is expressed in several tissues, including the M cell, the M.d, the M.dl, the muscular system, and the nervous system\; human orthologs of this gene are implicated in oculoauricular syndrome."
"230","WBGene00003516","C43E11.6","Cytoskeleton","Cytoskeleton: unassigned","Cytoskeleton: unassigned","nab-1 is an ortholog of human PPP1R9A (protein phosphatase 1 regulatory subunit 9A)\; is predicted to have actin filament binding activity\; is involved in synapse assembly\; localizes to several cellular components, including the intracellular organelle, presynaptic active zone, and presynaptic periactive zone\; is expressed in several tissues, including the excretory canal, the hypodermis, the nervous system, and the reproductive system."
"231","WBGene00003517","F31F6.6","Transmembrane transport","Transmembrane transport: sodium channel","Transmembrane transport: sodium channel","nac-1 is an ortholog of human SLC13A2 (solute carrier family 13 member 2), SLC13A4 (solute carrier family 13 member 4), and SLC13A5 (solute carrier family 13 member 5)\; exhibits low-affinity sodium:dicarboxylate symporter activity and succinate transmembrane transporter activity\; is involved in succinate transport\; is expressed in the alimentary system."
"232","WBGene00003553","C17G1.6","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","nas-37 exhibits metalloendopeptidase activity\; is involved in collagen and cuticulin-based cuticle development and ecdysis, collagen and cuticulin-based cuticle\; localizes to the extracellular region\; is expressed in several tissues, including the alimentary system, the epithelial system, and the reproductive system."
"233","WBGene00003578","T26E3.2","Metabolism","Metabolism: nucleotide","Metabolism: nucleotide","ndx-1 is an ortholog of human NUDT18 (nudix hydrolase 18)\; is predicted to have hydrolase activity and metal ion binding activity\; localizes to the sarcoplasmic reticulum\; is expressed in the spermatheca and the vulval muscle."
"234","WBGene00003597","F54G8.4","Development","Development: apoptosis","Development: apoptosis","nhl-1 is an ortholog of human TRIM2 (tripartite motif containing 2) and TRIM3 (tripartite motif containing 3)\; exhibits ubiquitin-protein transferase activity\; is involved in protein ubiquitination\; is expressed in several tissues, including the alimentary system, the muscular system, and the reproductive system\; human orthologs of this gene are implicated in Charcot-Marie-Tooth disease type 2R."
"235","WBGene00003602",NA,NA,NA,NA,NA
"236","WBGene00003607","F33D4.1","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-8 is an ortholog of human NR1I2 (nuclear receptor subfamily 1 group I member 2), NR1I3 (nuclear receptor subfamily 1 group I member 3), and VDR (vitamin D receptor)\; is predicted to have nuclear receptor activity\; is involved in cholesterol homeostasis\; localizes to the nucleus\; is expressed in the intestinal cell."
"237","WBGene00003617","F44C8.3","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-18 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in the anal depressor muscle, the intestinal muscle, and the vulval muscle."
"238","WBGene00003623","F11C1.6","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-25 is an ortholog of human NR5A1 (nuclear receptor subfamily 5 group A member 1) and NR5A2 (nuclear receptor subfamily 5 group A member 2)\; exhibits armadillo repeat domain binding activity\; is involved in molting cycle and positive regulation of transcription by RNA polymerase II\; localizes to the nucleus\; is expressed in several tissues, including the alimentary system, the epithelial system, the reproductive system, the ventral cord blast cell, and the vulval precursor cell\; human orthologs of this gene are implicated in 46 XY gonadal dysgenesis, male infertility (multiple), and premature ovarian failure."
"239","WBGene00003634","T19A5.4","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-44 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in several tissues, including the alimentary system, the head, and the nervous system."
"240","WBGene00003640","C06C6.5","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-50 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in several tissues, including the alimentary system, the nervous system, and the tail."
"241","WBGene00003647","T05B4.2","Stress response","Stress response: pathogen","Stress response: pathogen: transcriptional regulator","nhr-57 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; is involved in response to hypoxia\; is expressed in several tissues, including the ABplaappa, the ABplaappp, the alimentary system, the excretory system, and the nervous system."
"242","WBGene00003651","W01D2.2","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-61 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity."
"243","WBGene00003652","Y67A6A.2","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-62 is predicted to have several functions, including regulation of cellular process, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in several tissues, including the alimentary system, the excretory cell, the head, the hypodermis, and the nervous system."
"244","WBGene00003655","Y17D7A.3","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-65 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in several tissues, including the alimentary system, the excretory cell, the hypodermis, the muscle cell, and the nervous system."
"245","WBGene00003657","C08F8.8","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-67 is an ortholog of human NR2E1 (nuclear receptor subfamily 2 group E member 1)\; exhibits DNA-binding activity transcription factor activity and RNA polymerase II regulatory region sequence-specific DNA binding activity\; is involved in several processes, including cell differentiation, gonad morphogenesis, and positive regulation of cell cycle arrest\; localizes to the nucleus\; is expressed in several tissues, including the Z1.ppx\/Z4.aax, the alimentary system, the epithelial system, the nervous system, and the reproductive system."
"246","WBGene00003669","T26H2.9","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-79 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in several tissues, including anterior hypodermis, the Dpaa, the Eala, the amphid sensillum, and the intestine."
"247","WBGene00003680","ZK488.2","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-90 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in amphid neurons, phasmid neurons, and the intestine."
"248","WBGene00003681","Y15E3A.1","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-91 is an ortholog of human RXRA (retinoid X receptor alpha), RXRG (retinoid X receptor gamma), and NR6A1 (nuclear receptor subfamily 6 group A member 1)\; is predicted to have several functions, including regulation of cellular process, sequence-specific DNA binding activity, and zinc ion binding activity\; is expressed in the anterior ganglion, the excretory cell, the seam cell, the spermatheca, and the vulva\; human orthologs of this gene are implicated in 46 XY gonadal dysgenesis, male infertility (multiple), and premature ovarian failure."
"249","WBGene00003693","F44C8.4","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-103 is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity."
